Aging,Temperature,SOC,Frequency,Z_real,Z_imag
2,20.0,3,0.82777089,7.058373700000001,0.2951801
2,20.0,3,0.65497148,7.0757805,0.28018534
2,20.0,3,0.5175212,7.0914244,0.27853317
2,20.0,3,0.40911707,7.1114856,0.28484987
2,20.0,3,0.3236866,7.1364911,0.30169572
2,20.0,3,0.25591263,7.167993999999999,0.33207647999999995
2,20.0,3,0.20234396,7.2011985,0.38282084
2,20.0,3,0.16011845,7.2317445,0.4432142
2,20.0,3,0.12650184,7.2652246,0.50472602
2,20.0,4,10002.229,3.1131161,-0.53011259
2,20.0,4,7904.959,3.1493010000000004,-0.33416305
2,20.0,4,6248.7827,3.1340703999999997,-0.17306797000000002
2,20.0,4,4941.5811,3.1643833,-0.031871212
2,20.0,4,3906.2498,3.2190357,0.091270282
2,20.0,4,3087.0369,3.2690129999999997,0.18958388
2,20.0,4,2440.7808,3.3373178,0.27707662
2,20.0,4,1930.6177,3.4098735000000002,0.33718059
2,20.0,4,1525.4882,3.4791974,0.39882548
2,20.0,4,1206.9312,3.5649394,0.45022639
2,20.0,4,954.08411,3.6398845,0.50818484
2,20.0,4,754.27557,3.7276885,0.55292837
2,20.0,4,596.71857,3.8204637999999997,0.6056892500000001
2,20.0,4,471.35751,3.9157155,0.64966822
2,20.0,4,372.7338,4.0257345,0.69847173
2,20.0,4,294.71707,4.1379453999999996,0.74400112
2,20.0,4,232.98701,4.2561209,0.78682054
2,20.0,4,184.11626,4.3826802,0.82464714
2,20.0,4,145.60574,4.5179897,0.86809287
2,20.0,4,115.18433,4.660392600000001,0.90249686
2,20.0,4,91.078392,4.8054899,0.9317951600000001
2,20.0,4,71.957245,4.9619447,0.94730267
2,20.0,4,56.912251,5.109387,0.96369907
2,20.0,4,44.956841,5.2623558,0.97168435
2,20.0,4,35.557541,5.4072421,0.9788777699999999
2,20.0,4,28.102516,5.5443142,0.98317454
2,20.0,4,22.226173,5.6656334,0.99867408
2,20.0,4,17.556183,5.785345100000001,1.0334152
2,20.0,4,13.884776,5.903251,1.0788703000000002
2,20.0,4,10.988047,6.0337363,1.1659834
2,20.0,4,8.6805573,6.1772577,1.2707116999999999
2,20.0,4,6.8651142,6.3643614,1.3962075999999999
2,20.0,4,5.4253473,6.5770689,1.5006681
2,20.0,4,4.292582,6.7840405,1.6675055
2,20.0,4,3.3908424,7.136868799999999,1.7913565
2,20.0,4,2.6847081,7.4334173,1.9154164
2,20.0,4,2.1229622,7.8281984,1.9422993000000002
2,20.0,4,1.6765022,8.2316911,1.9802013
2,20.0,4,1.3259507,8.5705807,1.9316567
2,20.0,4,1.047814,8.9090019,1.8164526
2,20.0,4,0.82777089,9.208912,1.7084519
2,20.0,4,0.65497148,9.4465297,1.59792
2,20.0,4,0.5175212,9.630571100000001,1.4926939000000001
2,20.0,4,0.40911707,9.8114768,1.4068226000000001
2,20.0,4,0.3236866,9.9858921,1.3712555
2,20.0,4,0.25591263,10.135721,1.3906826
2,20.0,4,0.20234396,10.25127,1.4354464
2,20.0,4,0.16011845,10.35952,1.4915179
2,20.0,4,0.12650184,10.483352,1.5660652
2,22.5,0,10002.229,3.5691564000000002,-0.554559
2,22.5,0,7904.959,3.4459548,-0.25690044
2,22.5,0,6248.7827,3.5119678,-0.046383749999999994
2,22.5,0,4941.5811,3.5407953,0.10115869000000001
2,22.5,0,3906.2498,3.6480610999999996,0.21777912000000002
2,22.5,0,3087.0369,3.711455,0.31732055
2,22.5,0,2440.7808,3.7974601,0.40373503
2,22.5,0,1930.6177,3.8922783,0.46965363
2,22.5,0,1525.4882,3.9917515,0.5264701900000001
2,22.5,0,1206.9312,4.0911739,0.5684213800000001
2,22.5,0,954.08411,4.1965107,0.60746149
2,22.5,0,754.27557,4.3029301,0.6437531599999999
2,22.5,0,596.71857,4.4194971999999995,0.6755878
2,22.5,0,471.35751,4.5297612,0.69667463
2,22.5,0,372.7338,4.6465755,0.7182974999999999
2,22.5,0,294.71707,4.763769,0.73430059
2,22.5,0,232.98701,4.8875744,0.7488322399999999
2,22.5,0,184.11626,5.012919200000001,0.7494767800000001
2,22.5,0,145.60574,5.136030300000001,0.7536629
2,22.5,0,115.18433,5.2667428,0.7444864600000001
2,22.5,0,91.078392,5.3923754,0.73709362
2,22.5,0,71.957245,5.514476,0.71532145
2,22.5,0,56.912251,5.6330292,0.6864931799999999
2,22.5,0,44.956841,5.7587503,0.63910329
2,22.5,0,35.557541,5.8587873,0.61353232
2,22.5,0,28.102516,5.962837,0.5615293600000001
2,22.5,0,22.226173,6.0461024000000005,0.5084687099999999
2,22.5,0,17.556183,6.1222003,0.44752768000000004
2,22.5,0,13.884776,6.1785923,0.39602476
2,22.5,0,10.988047,6.2284679,0.33769084
2,22.5,0,8.6805573,6.2631983,0.29142693
2,22.5,0,6.8651142,6.2923412999999995,0.25513655
2,22.5,0,5.4253473,6.3092713,0.22351027
2,22.5,0,4.292582,6.3274856999999995,0.19268085
2,22.5,0,3.3908424,6.3445652,0.1685468
2,22.5,0,2.6847081,6.3584894,0.15899142000000002
2,22.5,0,2.1229622,6.3674767,0.15284382999999999
2,22.5,0,1.6765022,6.3747391,0.14912813
2,22.5,0,1.3259507,6.3877767,0.15107197
2,22.5,0,1.047814,6.395208200000001,0.15462810999999999
2,22.5,0,0.82777089,6.4088358,0.16301888
2,22.5,0,0.65497148,6.4219124999999995,0.17991953
2,22.5,0,0.5175212,6.4459918,0.20851333
2,22.5,0,0.40911707,6.4599048,0.24733474000000003
2,22.5,0,0.3236866,6.4694756,0.28481477
2,22.5,0,0.25591263,6.4926264,0.32254035000000003
2,22.5,0,0.20234396,6.527730699999999,0.37509982999999997
2,22.5,0,0.16011845,6.565203,0.44354083
2,22.5,0,0.12650184,6.6052396,0.5170437499999999
2,22.5,1,10002.229,3.2195929000000003,-0.48047725999999996
2,22.5,1,7904.959,3.191726,-0.29257077
2,22.5,1,6248.7827,3.2325382,-0.1313167
2,22.5,1,4941.5811,3.2701027,0.019402678
2,22.5,1,3906.2498,3.3450515000000003,0.13232869
2,22.5,1,3087.0369,3.419748,0.22782423000000002
2,22.5,1,2440.7808,3.4964161000000002,0.31293347
2,22.5,1,1930.6177,3.5750493,0.37577481
2,22.5,1,1525.4882,3.6620356,0.43000790000000005
2,22.5,1,1206.9312,3.7436345999999996,0.47983899
2,22.5,1,954.08411,3.8301814,0.5183112200000001
2,22.5,1,754.27557,3.9280397000000002,0.5520054799999999
2,22.5,1,596.71857,4.0214872,0.58367243
2,22.5,1,471.35751,4.1238964000000005,0.6153994500000001
2,22.5,1,372.7338,4.2217099,0.6372729500000001
2,22.5,1,294.71707,4.3316552999999995,0.65973814
2,22.5,1,232.98701,4.4495855,0.6749098
2,22.5,1,184.11626,4.5557795,0.6852180200000001
2,22.5,1,145.60574,4.671600199999999,0.695005
2,22.5,1,115.18433,4.790992,0.69588196
2,22.5,1,91.078392,4.9015507,0.68448152
2,22.5,1,71.957245,5.0213756,0.67355437
2,22.5,1,56.912251,5.1367301,0.6527768
2,22.5,1,44.956841,5.2465005,0.62805542
2,22.5,1,35.557541,5.3499462,0.59313432
2,22.5,1,28.102516,5.4512019,0.55619882
2,22.5,1,22.226173,5.5399793,0.50850696
2,22.5,1,17.556183,5.6192614,0.45933545
2,22.5,1,13.884776,5.6845224000000005,0.40196729000000003
2,22.5,1,10.988047,5.7338327,0.34813659
2,22.5,1,8.6805573,5.7775023999999995,0.30248257
2,22.5,1,6.8651142,5.8040139,0.26214856000000003
2,22.5,1,5.4253473,5.8321878,0.22110576999999998
2,22.5,1,4.292582,5.8535226,0.19914912
2,22.5,1,3.3908424,5.863990599999999,0.17769564999999998
2,22.5,1,2.6847081,5.871531999999999,0.16241796
2,22.5,1,2.1229622,5.887073,0.15075982
2,22.5,1,1.6765022,5.897589,0.14652904
2,22.5,1,1.3259507,5.9123933,0.14750833000000002
2,22.5,1,1.047814,5.922191799999999,0.15737745
2,22.5,1,0.82777089,5.9310608,0.16896579
2,22.5,1,0.65497148,5.9406827,0.18558096999999998
2,22.5,1,0.5175212,5.9571527,0.2050374
2,22.5,1,0.40911707,5.971635200000001,0.23317503
2,22.5,1,0.3236866,5.9937374,0.26311434
2,22.5,1,0.25591263,6.0250247,0.30800706
2,22.5,1,0.20234396,6.0651754,0.36458403
2,22.5,1,0.16011845,6.1010281,0.43785333000000004
2,22.5,1,0.12650184,6.1366879,0.51868532
2,22.5,2,10002.229,3.1080761,-0.59715734
2,22.5,2,7904.959,3.1676437,-0.30873489
2,22.5,2,6248.7827,3.1361519,-0.15859939
2,22.5,2,4941.5811,3.1569825999999996,-0.019621013
2,22.5,2,3906.2498,3.2165837,0.098651675
2,22.5,2,3087.0369,3.2826758,0.19433572000000002
2,22.5,2,2440.7808,3.3498423,0.28901108
2,22.5,2,1930.6177,3.4237502,0.34506861000000005
2,22.5,2,1525.4882,3.5029969,0.39347724
2,22.5,2,1206.9312,3.5804906,0.44288917
2,22.5,2,954.08411,3.6667205999999997,0.48853608000000004
2,22.5,2,754.27557,3.7504081,0.52506273
2,22.5,2,596.71857,3.8426972,0.56023133
2,22.5,2,471.35751,3.9415755,0.59227343
2,22.5,2,372.7338,4.0403558,0.62361371
2,22.5,2,294.71707,4.1509434,0.64479053
2,22.5,2,232.98701,4.2524724,0.66329702
2,22.5,2,184.11626,4.364537100000001,0.68273023
2,22.5,2,145.60574,4.4792714,0.68382634
2,22.5,2,115.18433,4.587392299999999,0.69178111
2,22.5,2,91.078392,4.7100484,0.6845723800000001
2,22.5,2,71.957245,4.8160036,0.68148016
2,22.5,2,56.912251,4.9255462,0.6724283400000001
2,22.5,2,44.956841,5.0362269,0.65532466
2,22.5,2,35.557541,5.1417295,0.64260955
2,22.5,2,28.102516,5.2420165999999995,0.62796794
2,22.5,2,22.226173,5.3464021,0.59824146
2,22.5,2,17.556183,5.4503353,0.56407327
2,22.5,2,13.884776,5.5452627,0.52498223
2,22.5,2,10.988047,5.6339209,0.47856424000000003
2,22.5,2,8.6805573,5.7056556,0.41864081999999997
2,22.5,2,6.8651142,5.7633989,0.36963832
2,22.5,2,5.4253473,5.8004036999999995,0.31587560000000003
2,22.5,2,4.292582,5.8342903,0.26981582
2,22.5,2,3.3908424,5.8585694,0.23478101
2,22.5,2,2.6847081,5.876902500000001,0.20626985
2,22.5,2,2.1229622,5.8878734999999995,0.18395479
2,22.5,2,1.6765022,5.8995546,0.17008762
2,22.5,2,1.3259507,5.9099407,0.16067193000000002
2,22.5,2,1.047814,5.921935700000001,0.15778461000000002
2,22.5,2,0.82777089,5.9383539,0.16328801999999998
2,22.5,2,0.65497148,5.9499592,0.18127017
2,22.5,2,0.5175212,5.9548151,0.20017523999999998
2,22.5,2,0.40911707,5.9666303,0.22159904
2,22.5,2,0.3236866,5.9883584999999995,0.24888044999999998
2,22.5,2,0.25591263,6.0101096,0.28881064
2,22.5,2,0.20234396,6.0382448,0.33581763
2,22.5,2,0.16011845,6.0732783999999995,0.38543085
2,22.5,2,0.12650184,6.1281249,0.44943004999999997
2,22.5,3,10002.229,3.0636869,-0.53939264
2,22.5,3,7904.959,3.0107447,-0.26025155
2,22.5,3,6248.7827,3.0115258,-0.19144749
2,22.5,3,4941.5811,3.110464,-0.04385104
2,22.5,3,3906.2498,3.1529756,0.075585311
2,22.5,3,3087.0369,3.2075020000000003,0.18455846
2,22.5,3,2440.7808,3.2677581,0.26155965000000003
2,22.5,3,1930.6177,3.3367522999999997,0.32579637
2,22.5,3,1525.4882,3.4108774,0.38122577999999996
2,22.5,3,1206.9312,3.4851715999999997,0.43292373
2,22.5,3,954.08411,3.5721382999999998,0.47876484999999996
2,22.5,3,754.27557,3.6558867,0.51975745
2,22.5,3,596.71857,3.7445986999999996,0.56038232
2,22.5,3,471.35751,3.8379084,0.59626217
2,22.5,3,372.7338,3.9384835000000002,0.63074398
2,22.5,3,294.71707,4.0448834,0.65890589
2,22.5,3,232.98701,4.1549881,0.68396551
2,22.5,3,184.11626,4.2625316,0.70291385
2,22.5,3,145.60574,4.3851449,0.71889738
2,22.5,3,115.18433,4.4997786,0.73000067
2,22.5,3,91.078392,4.6203332,0.7264108899999999
2,22.5,3,71.957245,4.7384333,0.73176908
2,22.5,3,56.912251,4.8519229,0.72219741
2,22.5,3,44.956841,4.9623065,0.71158499
2,22.5,3,35.557541,5.0684903,0.71154401
2,22.5,3,28.102516,5.1708831,0.71206549
2,22.5,3,22.226173,5.2734292,0.71881653
2,22.5,3,17.556183,5.3799218,0.73162786
2,22.5,3,13.884776,5.5054245,0.73879783
2,22.5,3,10.988047,5.6351568,0.73850708
2,22.5,3,8.6805573,5.7713329,0.72415353
2,22.5,3,6.8651142,5.905612400000001,0.68997435
2,22.5,3,5.4253473,6.0330732,0.6359129299999999
2,22.5,3,4.292582,6.1352607,0.56711031
2,22.5,3,3.3908424,6.2139104,0.50075329
2,22.5,3,2.6847081,6.278529300000001,0.43371186
2,22.5,3,2.1229622,6.3280053,0.37607164
2,22.5,3,1.6765022,6.3604512,0.33166104999999996
2,22.5,3,1.3259507,6.3835964999999995,0.29887329
2,22.5,3,1.047814,6.4033545,0.27153046999999997
2,22.5,3,0.82777089,6.4198151,0.25463368999999997
2,22.5,3,0.65497148,6.4365161,0.24978883000000002
2,22.5,3,0.5175212,6.4550615,0.24829814000000003
2,22.5,3,0.40911707,6.4824903,0.26254161
2,22.5,3,0.3236866,6.507271,0.29405154
2,22.5,3,0.25591263,6.5244837,0.33421654
2,22.5,3,0.20234396,6.5480289,0.37355916
2,22.5,3,0.16011845,6.5857153,0.41766689
2,22.5,3,0.12650184,6.6373916,0.47674027
2,22.5,4,10002.229,3.0727189000000004,-0.58627455
2,22.5,4,7904.959,2.9067739,-0.41550977
2,22.5,4,6248.7827,2.9911457,-0.17729349
2,22.5,4,4941.5811,3.0254798,-0.07283671600000001
2,22.5,4,3906.2498,3.0508998,0.053058171
2,22.5,4,3087.0369,3.1030851,0.14522532
2,22.5,4,2440.7808,3.1558229,0.23123301999999998
2,22.5,4,1930.6177,3.2173941999999998,0.29291571
2,22.5,4,1525.4882,3.2894358,0.35619771
2,22.5,4,1206.9312,3.3597962,0.40524759
2,22.5,4,954.08411,3.4308953,0.45488653
2,22.5,4,754.27557,3.509969,0.5012542799999999
2,22.5,4,596.71857,3.5958539,0.5467601
2,22.5,4,471.35751,3.6874318,0.58642431
2,22.5,4,372.7338,3.7836418000000003,0.63120754
2,22.5,4,294.71707,3.8876834,0.68177428
2,22.5,4,232.98701,3.9962153,0.71588496
2,22.5,4,184.11626,4.1031726,0.74986689
2,22.5,4,145.60574,4.2247293,0.78221929
2,22.5,4,115.18433,4.3523288,0.81627391
2,22.5,4,91.078392,4.490296799999999,0.84308145
2,22.5,4,71.957245,4.6241651,0.8622598300000001
2,22.5,4,56.912251,4.7564846,0.87765453
2,22.5,4,44.956841,4.8885797,0.88808581
2,22.5,4,35.557541,5.0198822,0.8940795699999999
2,22.5,4,28.102516,5.135675,0.9050251100000001
2,22.5,4,22.226173,5.2511063,0.9209831500000001
2,22.5,4,17.556183,5.3552929,0.96072041
2,22.5,4,13.884776,5.4699234,1.0188837
2,22.5,4,10.988047,5.6032715,1.0920641
2,22.5,4,8.6805573,5.748116400000001,1.1986367999999998
2,22.5,4,6.8651142,5.9147868,1.3002622
2,22.5,4,5.4253473,6.108888899999999,1.4338663999999999
2,22.5,4,4.292582,6.3901879,1.5723706
2,22.5,4,3.3908424,6.6445479,1.6484786
2,22.5,4,2.6847081,6.9998908,1.7414567
2,22.5,4,2.1229622,7.3021934,1.7739146
2,22.5,4,1.6765022,7.654237999999999,1.726914
2,22.5,4,1.3259507,7.969492999999999,1.68286
2,22.5,4,1.047814,8.229536900000001,1.5962039
2,22.5,4,0.82777089,8.4668621,1.4886169
2,22.5,4,0.65497148,8.6772349,1.4001135
2,22.5,4,0.5175212,8.8581694,1.3502182
2,22.5,4,0.40911707,8.9909118,1.3286660000000001
2,22.5,4,0.3236866,9.100076699999999,1.3166594999999999
2,22.5,4,0.25591263,9.2180287,1.3199733
2,22.5,4,0.20234396,9.3396073,1.3659248
2,22.5,4,0.16011845,9.4606476,1.4462146
2,22.5,4,0.12650184,9.591784299999999,1.5554581
2,25.0,0,10002.229,3.2942989000000003,-0.50233043
2,25.0,0,7904.959,3.3518839999999996,-0.2523101
2,25.0,0,6248.7827,3.3627092,-0.11836089000000001
2,25.0,0,4941.5811,3.4035835000000003,0.061759005
2,25.0,0,3906.2498,3.4647791,0.1580611
2,25.0,0,3087.0369,3.5250464,0.25507251999999997
2,25.0,0,2440.7808,3.6106321,0.34355195
2,25.0,0,1930.6177,3.6964046,0.39832862
2,25.0,0,1525.4882,3.7843615,0.45077622
2,25.0,0,1206.9312,3.8720588,0.49508845999999995
2,25.0,0,954.08411,3.9640977000000004,0.5309292999999999
2,25.0,0,754.27557,4.0634419,0.55647304
2,25.0,0,596.71857,4.1579143,0.57874998
2,25.0,0,471.35751,4.2617233,0.60801319
2,25.0,0,372.7338,4.3665571,0.62500371
2,25.0,0,294.71707,4.467291299999999,0.63057261
2,25.0,0,232.98701,4.575596200000001,0.64147508
2,25.0,0,184.11626,4.6798326,0.63915038
2,25.0,0,145.60574,4.7906813999999995,0.63846004
2,25.0,0,115.18433,4.8983218,0.63004857
2,25.0,0,91.078392,5.004353399999999,0.61991095
2,25.0,0,71.957245,5.1084477,0.60088991
2,25.0,0,56.912251,5.2044247,0.5760131199999999
2,25.0,0,44.956841,5.3030937,0.53954351
2,25.0,0,35.557541,5.3883325,0.49455411
2,25.0,0,28.102516,5.4708738,0.44800314999999996
2,25.0,0,22.226173,5.5377865,0.40414225
2,25.0,0,17.556183,5.5906987,0.35067269
2,25.0,0,13.884776,5.6348345,0.30260545
2,25.0,0,10.988047,5.6702448,0.26381118000000003
2,25.0,0,8.6805573,5.6909486,0.22458704
2,25.0,0,6.8651142,5.7117385,0.19363342
2,25.0,0,5.4253473,5.7318839,0.17364047
2,25.0,0,4.292582,5.7395147,0.15209494
2,25.0,0,3.3908424,5.7517933,0.14125252
2,25.0,0,2.6847081,5.7634893,0.13555912
2,25.0,0,2.1229622,5.7716044,0.130901
2,25.0,0,1.6765022,5.777710600000001,0.13462808999999998
2,25.0,0,1.3259507,5.7888492,0.13655104999999998
2,25.0,0,1.047814,5.7994272,0.14179247
2,25.0,0,0.82777089,5.8172084,0.15755706
2,25.0,0,0.65497148,5.834349899999999,0.18313574000000002
2,25.0,0,0.5175212,5.8432794,0.21267291000000002
2,25.0,0,0.40911707,5.855246899999999,0.24485290999999998
2,25.0,0,0.3236866,5.8775977,0.2757312
2,25.0,0,0.25591263,5.9086783,0.32237740000000004
2,25.0,0,0.20234396,5.9410739,0.37832477
2,25.0,0,0.16011845,5.9793703,0.43450863
2,25.0,0,0.12650184,6.0363882,0.49769889999999994
2,25.0,1,10002.229,3.2231733,-0.55932114
2,25.0,1,7904.959,3.0505583,-0.33098136
2,25.0,1,6248.7827,3.1192733,-0.19314417
2,25.0,1,4941.5811,3.1396381,-0.029210407
2,25.0,1,3906.2498,3.1784258000000003,0.073795287
2,25.0,1,3087.0369,3.2463116000000003,0.17873499
2,25.0,1,2440.7808,3.3163261,0.25943739
2,25.0,1,1930.6177,3.388115,0.31828982
2,25.0,1,1525.4882,3.457712,0.36814049
2,25.0,1,1206.9312,3.5389828999999997,0.41886573
2,25.0,1,954.08411,3.6183749,0.45496783999999996
2,25.0,1,754.27557,3.7045071000000003,0.49149733999999995
2,25.0,1,596.71857,3.7915395000000003,0.51778788
2,25.0,1,471.35751,3.8804712,0.53882162
2,25.0,1,372.7338,3.9723343,0.56222937
2,25.0,1,294.71707,4.0662792,0.5714092399999999
2,25.0,1,232.98701,4.1684099,0.58529741
2,25.0,1,184.11626,4.2642885999999995,0.59621735
2,25.0,1,145.60574,4.3655676,0.5954144299999999
2,25.0,1,115.18433,4.4629462,0.5927292500000001
2,25.0,1,91.078392,4.5632874,0.58644894
2,25.0,1,71.957245,4.6596499,0.5749808
2,25.0,1,56.912251,4.7580567,0.55430282
2,25.0,1,44.956841,4.858742,0.5247033600000001
2,25.0,1,35.557541,4.9409829,0.49180077999999994
2,25.0,1,28.102516,5.0234809,0.45272414
2,25.0,1,22.226173,5.0921873,0.40831952
2,25.0,1,17.556183,5.1527838,0.36442009
2,25.0,1,13.884776,5.1990631,0.31558218
2,25.0,1,10.988047,5.2361889,0.27036422
2,25.0,1,8.6805573,5.2667814,0.23619061
2,25.0,1,6.8651142,5.2781194,0.20240608000000002
2,25.0,1,5.4253473,5.3039305,0.17209997
2,25.0,1,4.292582,5.3173359,0.15633091000000002
2,25.0,1,3.3908424,5.3266534,0.14270736
2,25.0,1,2.6847081,5.334097000000001,0.13466536
2,25.0,1,2.1229622,5.3444709999999995,0.12644545000000001
2,25.0,1,1.6765022,5.3580753,0.12863538
2,25.0,1,1.3259507,5.3702272,0.13631867
2,25.0,1,1.047814,5.3772409,0.1479411
2,25.0,1,0.82777089,5.3865449,0.15914203
2,25.0,1,0.65497148,5.3984895,0.17747778
2,25.0,1,0.5175212,5.4129679,0.19944436000000001
2,25.0,1,0.40911707,5.4322002,0.22289759
2,25.0,1,0.3236866,5.4622157,0.25957264
2,25.0,1,0.25591263,5.4956841999999995,0.30952820000000003
2,25.0,1,0.20234396,5.526140300000001,0.37321934
2,25.0,1,0.16011845,5.5553182,0.43744817999999996
2,25.0,1,0.12650184,5.6006098,0.49596891
2,25.0,2,10002.229,3.0692699,-0.54144172
2,25.0,2,7904.959,2.9435502000000002,-0.37660368
2,25.0,2,6248.7827,2.9970419,-0.21670034999999999
2,25.0,2,4941.5811,2.9860344,-0.060070454999999995
2,25.0,2,3906.2498,3.0546356,0.051989413000000005
2,25.0,2,3087.0369,3.105765,0.14830435
2,25.0,2,2440.7808,3.1645533,0.22787975
2,25.0,2,1930.6177,3.2316257999999998,0.2922751
2,25.0,2,1525.4882,3.2985474,0.34012971
2,25.0,2,1206.9312,3.3730429,0.38756029
2,25.0,2,954.08411,3.4484377000000004,0.42482841000000005
2,25.0,2,754.27557,3.5281598,0.46641272
2,25.0,2,596.71857,3.6108347000000003,0.49150188000000006
2,25.0,2,471.35751,3.7015015,0.51898527
2,25.0,2,372.7338,3.7868595999999997,0.5344128
2,25.0,2,294.71707,3.8756221,0.5540054999999999
2,25.0,2,232.98701,3.9683948000000004,0.5707175600000001
2,25.0,2,184.11626,4.0672724,0.58280333
2,25.0,2,145.60574,4.1596992,0.58756321
2,25.0,2,115.18433,4.259715300000001,0.5889382400000001
2,25.0,2,91.078392,4.3566264,0.58697967
2,25.0,2,71.957245,4.4552698,0.57464768
2,25.0,2,56.912251,4.5510079,0.56648516
2,25.0,2,44.956841,4.6423888,0.55827654
2,25.0,2,35.557541,4.7277478,0.54203422
2,25.0,2,28.102516,4.8240437,0.52410091
2,25.0,2,22.226173,4.9093751999999995,0.49550057
2,25.0,2,17.556183,4.9959444,0.46045872
2,25.0,2,13.884776,5.0703399,0.41706715
2,25.0,2,10.988047,5.1349737,0.37309574
2,25.0,2,8.6805573,5.1807691,0.32342735
2,25.0,2,6.8651142,5.224721,0.28090997
2,25.0,2,5.4253473,5.252437199999999,0.23980996
2,25.0,2,4.292582,5.2731796,0.20616585
2,25.0,2,3.3908424,5.2918391,0.18260683
2,25.0,2,2.6847081,5.3008241,0.16489523
2,25.0,2,2.1229622,5.313531,0.15162985
2,25.0,2,1.6765022,5.320638,0.14115425
2,25.0,2,1.3259507,5.3301002,0.13847990999999998
2,25.0,2,1.047814,5.342217199999999,0.14255394999999998
2,25.0,2,0.82777089,5.3543909,0.15005922000000002
2,25.0,2,0.65497148,5.3663142,0.17094761
2,25.0,2,0.5175212,5.3743287,0.19212571
2,25.0,2,0.40911707,5.3873775,0.21391170999999998
2,25.0,2,0.3236866,5.4091848,0.24305869
2,25.0,2,0.25591263,5.4355585,0.28339225999999995
2,25.0,2,0.20234396,5.4632733,0.32762071000000004
2,25.0,2,0.16011845,5.5013746,0.37539007999999996
2,25.0,2,0.12650184,5.5567044999999995,0.43531152
2,25.0,3,10002.229,2.9261708,-0.53516804
2,25.0,3,7904.959,2.8341163,-0.39357468
2,25.0,3,6248.7827,2.8592558,-0.21950634
2,25.0,3,4941.5811,2.8784677999999997,-0.095383657
2,25.0,3,3906.2498,2.9107647,0.026326168
2,25.0,3,3087.0369,2.9616640000000003,0.11341274
2,25.0,3,2440.7808,3.0146476,0.19628933
2,25.0,3,1930.6177,3.0776345999999997,0.25265661
2,25.0,3,1525.4882,3.1403353999999997,0.30400228999999995
2,25.0,3,1206.9312,3.2026621,0.35380697
2,25.0,3,954.08411,3.2751159999999997,0.39172547999999996
2,25.0,3,754.27557,3.3534451,0.4347747
2,25.0,3,596.71857,3.4256123,0.46211373
2,25.0,3,471.35751,3.5066914,0.48679125
2,25.0,3,372.7338,3.5885135,0.5091427599999999
2,25.0,3,294.71707,3.6757798,0.53271448
2,25.0,3,232.98701,3.7650841,0.5463063100000001
2,25.0,3,184.11626,3.8543313,0.56402793
2,25.0,3,145.60574,3.9482256,0.57032
2,25.0,3,115.18433,4.0428522,0.57734217
2,25.0,3,91.078392,4.1394639,0.57715166
2,25.0,3,71.957245,4.2246077,0.57594344
2,25.0,3,56.912251,4.3113031,0.56775578
2,25.0,3,44.956841,4.3945089,0.56416343
2,25.0,3,35.557541,4.4737794,0.57126873
2,25.0,3,28.102516,4.5625748999999995,0.57558873
2,25.0,3,22.226173,4.6512964000000006,0.58120408
2,25.0,3,17.556183,4.7499277,0.58726681
2,25.0,3,13.884776,4.8601412999999996,0.57981
2,25.0,3,10.988047,4.9699303,0.56554138
2,25.0,3,8.6805573,5.0705168,0.53057331
2,25.0,3,6.8651142,5.1643299,0.48352242
2,25.0,3,5.4253473,5.238303,0.43082563
2,25.0,3,4.292582,5.2986015,0.37467145
2,25.0,3,3.3908424,5.3439671,0.32912692
2,25.0,3,2.6847081,5.3785895,0.28882109
2,25.0,3,2.1229622,5.4000699999999995,0.25627969
2,25.0,3,1.6765022,5.421422000000001,0.22774142
2,25.0,3,1.3259507,5.4354346,0.21056194
2,25.0,3,1.047814,5.4502505999999995,0.19782533
2,25.0,3,0.82777089,5.4688314,0.19509028
2,25.0,3,0.65497148,5.4874895,0.20466954
2,25.0,3,0.5175212,5.5002291,0.22557925
2,25.0,3,0.40911707,5.5128518,0.24376808
2,25.0,3,0.3236866,5.5342522,0.26647438
2,25.0,3,0.25591263,5.5645863,0.29911165
2,25.0,3,0.20234396,5.59742,0.34441249
2,25.0,3,0.16011845,5.6335973,0.38790965
2,25.0,3,0.12650184,5.6875055,0.43710601
2,25.0,4,10002.229,2.696831,-0.59199572
2,25.0,4,7904.959,2.7058052,-0.35400299
2,25.0,4,6248.7827,2.7348311,-0.23137807000000002
2,25.0,4,4941.5811,2.7854275000000004,-0.11680314
2,25.0,4,3906.2498,2.8281219,-0.0052600394
2,25.0,4,3087.0369,2.8657576,0.079308476
2,25.0,4,2440.7808,2.9105993,0.16894119999999999
2,25.0,4,1930.6177,2.9643523000000003,0.22897968
2,25.0,4,1525.4882,3.0255262,0.28207878
2,25.0,4,1206.9312,3.0799694,0.33515011
2,25.0,4,954.08411,3.1490917,0.37672353
2,25.0,4,754.27557,3.2202222000000003,0.42244696
2,25.0,4,596.71857,3.2919978,0.4618495
2,25.0,4,471.35751,3.3668634,0.49738493
2,25.0,4,372.7338,3.4475653000000004,0.53400814
2,25.0,4,294.71707,3.5386800000000003,0.56975184
2,25.0,4,232.98701,3.63108,0.60306001
2,25.0,4,184.11626,3.7302873,0.63443411
2,25.0,4,145.60574,3.8316406,0.66383084
2,25.0,4,115.18433,3.939901,0.68819319
2,25.0,4,91.078392,4.0554898,0.71228202
